trajectory,time,lon,lat
87339,2018-10-05,-42.973225,-2.4736593
87340,2018-10-05,-42.97274,-2.4740264
87341,2018-10-05,-43.0017,-2.4604895
87342,2018-10-05,-42.985905,-2.4699972
87343,2018-10-05,-43.01654,-2.4560702
87344,2018-10-05,-43.00196,-2.4613757
87345,2018-10-05,-42.974865,-2.4748192
87346,2018-10-05,-42.98599,-2.4673371
87347,2018-10-05,-43.005653,-2.4609025
87348,2018-10-05,-43.000145,-2.4630647
87349,2018-10-05,-43.00157,-2.462881
87350,2018-10-05,-43.020233,-2.4532447
87351,2018-10-05,-43.016514,-2.4547372
87352,2018-10-05,-43.019608,-2.4544153
87353,2018-10-05,-43.039143,-2.4439366
87354,2018-10-05,-43.043663,-2.442852
87355,2018-10-05,-43.048557,-2.4416494
87356,2018-10-05,-43.042828,-2.4437943
87357,2018-10-05,-43.03451,-2.4475458
87358,2018-10-05,-43.06609,-2.437111
87359,2018-10-05,-43.0726,-2.4353902
87360,2018-10-05,-43.08366,-2.4359705
87361,2018-10-05,-43.07412,-2.435608
87362,2018-10-05,-43.07794,-2.4381042
87363,2018-10-05,-43.0817,-2.4335017
87364,2018-10-05,-43.094955,-2.4334073
87365,2018-10-05,-43.097603,-2.4291546
87366,2018-10-05,-43.176266,-2.3844633
87367,2018-10-05,-43.19557,-2.3758633
87368,2018-10-05,-43.18981,-2.377834
87369,2018-10-05,-43.19725,-2.3828707
87370,2018-10-05,-43.19725,-2.3828707
87371,2018-10-05,-43.227512,-2.3679192
87372,2018-10-05,-43.22037,-2.37068
87373,2018-10-05,-43.25108,-2.362418
87374,2018-10-05,-43.244274,-2.3618503
87375,2018-10-05,-43.27534,-2.3557718
87376,2018-10-05,-44.40621,-2.4056983
87377,2018-10-05,-43.30343,-2.349053
87378,2018-10-05,-43.30302,-2.349193
87379,2018-10-05,-43.307987,-2.3484056
87380,2018-10-05,-43.312813,-2.353259
87381,2018-10-05,-43.303223,-2.3482072
87382,2018-10-05,-43.34323,-2.3456857
87383,2018-10-05,-43.33788,-2.3448172
87384,2018-10-05,-43.345432,-2.3548896
87385,2018-10-05,-43.346992,-2.3494458
87386,2018-10-05,-43.35553,-2.3464284
87387,2018-10-05,-43.358322,-2.3526475
87388,2018-10-05,-43.40016,-2.3328135
87389,2018-10-05,-43.407227,-2.3430288
87390,2018-10-05,-43.416245,-2.3440523
87391,2018-10-05,-43.428,-2.3362224
87392,2018-10-05,-43.6226,-2.2492247
87393,2018-10-05,-44.390278,-2.4052384
87394,2018-10-05,-43.62264,-2.2505903
87395,2018-10-05,-43.631046,-2.252396
87396,2018-10-05,-44.391064,-2.4036584
87397,2018-10-05,-43.65699,-2.257626
87398,2018-10-05,-43.65718,-2.257234
87399,2018-10-05,-43.66017,-2.2620602
87400,2018-10-05,-44.391907,-2.404962
87401,2018-10-05,-44.412193,-2.404644
87402,2018-10-05,-44.392868,-2.4040122
87403,2018-10-05,-43.683678,-2.2701154
87404,2018-10-05,-43.68904,-2.27806
87405,2018-10-05,-44.392994,-2.4047778
87406,2018-10-05,-43.711674,-2.2867224
87407,2018-10-05,-44.38992,-2.4042153
87408,2018-10-05,-43.71458,-2.3016884
87409,2018-10-05,-44.39408,-2.4045937
87410,2018-10-05,-43.723167,-2.291099
87411,2018-10-05,-43.73389,-2.3184745
87412,2018-10-05,-43.733936,-2.3057687
87413,2018-10-05,-43.738983,-2.3273132
87414,2018-10-05,-43.734467,-2.33481
87415,2018-10-05,-44.39089,-2.4100647
87416,2018-10-05,-44.39428,-2.4029057
87417,2018-10-05,-43.733654,-2.3634188
87418,2018-10-05,-44.416,-2.403973
87419,2018-10-05,-43.731976,-2.3752704
87420,2018-10-05,-44.396526,-2.404179
87421,2018-10-05,-44.394493,-2.4058821
87422,2018-10-05,-43.80408,-2.374477
87423,2018-10-05,-44.397343,-2.4040408
87424,2018-10-05,-44.395664,-2.4042046
87425,2018-10-12,-43.85582,-2.4270966
87426,2018-10-05,-44.397884,-2.4039488
87427,2018-10-05,-44.39282,-2.4056804
87428,2018-10-05,-44.39843,-2.4038568
87429,2018-10-12,-43.86211,-2.4457195
87430,2018-10-05,-44.39897,-2.4037645
87431,2018-10-05,-44.39782,-2.4003196
87432,2018-10-05,-44.391964,-2.4073362
87433,2018-10-05,-44.400784,-2.4045453
87434,2018-10-05,-44.40006,-2.4035804
87435,2018-10-05,-44.400574,-2.4011047
87436,2018-10-05,-44.40033,-2.4035342
87437,2018-10-05,-44.400604,-2.4034882
87438,2018-10-05,-44.39932,-2.4018972
87439,2018-10-12,-44.047764,-2.4065018
87440,2018-10-12,-43.878586,-2.4364505
87441,2018-10-05,-44.40135,-2.403482
87442,2018-10-05,-44.401714,-2.4039211
87443,2018-10-12,-43.791443,-2.3725564
87444,2018-10-05,-44.40155,-2.4035678
87445,2018-10-05,-44.401653,-2.4036105
87446,2018-10-05,-44.395947,-2.4009821
87447,2018-10-05,-44.401855,-2.4036963
87448,2018-10-05,-44.401955,-2.4037392
87449,2018-10-12,-43.71548,-2.325189
87450,2018-10-12,-43.71805,-2.326119
87451,2018-10-12,-43.7349,-2.3306737
87452,2018-10-05,-44.390766,-2.4094286
87453,2018-10-12,-43.728584,-2.3225193
87454,2018-10-12,-43.73643,-2.3211756
87455,2018-10-05,-44.399338,-2.411791
87456,2018-10-12,-43.73116,-2.3174667
87457,2018-10-05,-44.422775,-2.4037933
87458,2018-10-05,-44.402863,-2.4041255
87459,2018-10-12,-43.730896,-2.3174815
87460,2018-10-12,-43.72581,-2.3155766
87461,2018-10-05,-44.39928,-2.4038749
87462,2018-10-05,-44.423176,-2.4039762
87463,2018-10-05,-44.397327,-2.3965478
87464,2018-10-05,-44.40101,-2.4014978
87465,2018-10-12,-43.71785,-2.3136373
87466,2018-10-05,-44.397694,-2.401907
87467,2018-10-05,-44.404713,-2.4027781
87468,2018-10-05,-44.405704,-2.4053555
87469,2018-10-05,-44.42378,-2.4042501
87470,2018-10-12,-43.731033,-2.3120923
87471,2018-10-05,-44.3944,-2.4052877
87472,2018-10-05,-44.39895,-2.3972173
87473,2018-10-05,-44.404175,-2.404683
