trajectory,time,lon,lat
60111,2016-01-08,-47.90224,-25.085451
60112,2016-01-08,-47.898655,-25.08639
60113,2016-01-08,-47.897713,-25.089737
60114,2016-01-08,-47.90233,-25.085258
60115,2016-01-08,-47.90154,-25.084879
60116,2016-01-08,-47.903076,-25.08418
60117,2016-01-08,-47.9088,-25.067783
60118,2016-01-08,-47.90726,-25.068918
60119,2016-01-08,-47.901157,-25.084068
60120,2016-01-08,-47.90171,-25.08401
60121,2016-01-08,-47.901077,-25.084738
60122,2016-01-08,-47.903362,-25.08189
60123,2016-01-08,-47.90219,-25.084879
60124,2016-01-08,-47.89903,-25.08563
60125,2016-01-08,-47.904854,-25.078259
60126,2016-01-08,-47.904713,-25.078447
60127,2016-01-08,-47.898464,-25.090033
60128,2016-01-08,-47.90289,-25.08209
60129,2016-01-08,-47.900867,-25.085154
60130,2016-01-08,-47.903137,-25.081274
60131,2016-01-08,-47.902237,-25.084606
60132,2016-01-08,-47.90485,-25.0788
60133,2016-01-08,-47.90463,-25.076557
60134,2016-01-08,-47.901264,-25.086025
60135,2016-01-08,-47.905552,-25.077248
60136,2016-01-08,-47.904392,-25.078978
60137,2016-01-08,-47.887783,-25.048256
60138,2016-01-08,-47.90625,-25.076822
60139,2016-01-08,-47.903965,-25.078321
60140,2016-01-08,-47.89644,-25.095707
60141,2016-01-08,-47.90625,-25.074724
60142,2016-01-08,-47.904045,-25.080515
60143,2016-01-08,-47.906178,-25.075788
60144,2016-01-15,-47.901035,-25.084671
60145,2016-01-15,-47.904144,-25.076899
60146,2016-01-15,-47.902824,-25.081762
60147,2016-01-08,-47.887886,-25.048134
60148,2016-01-08,-47.90722,-25.071339
60149,2016-01-15,-47.905727,-25.07542
60150,2016-01-15,-47.904083,-25.077671
60151,2016-01-15,-47.897163,-25.087551
60152,2016-01-15,-47.901974,-25.08528
60153,2016-01-15,-47.899303,-25.086784
60154,2016-01-15,-47.900993,-25.085377
60155,2016-01-15,-47.90388,-25.081244
60156,2016-01-15,-47.906715,-25.07071
60157,2016-01-15,-47.90382,-25.080261
60158,2016-01-15,-47.903484,-25.081938
60159,2016-01-15,-47.90261,-25.081457
60160,2016-01-15,-47.9089,-25.067337
60161,2016-01-15,-47.905212,-25.075747
