trajectory,time,lon,lat
114,2010-02-05,-38.594345,-3.6975582
115,2010-01-08,-39.06921,-3.4124563
116,2010-02-05,-38.594345,-3.6976001
117,2010-02-05,-38.594345,-3.6975722
118,2010-02-05,-38.594345,-3.697593
119,2010-02-05,-38.594345,-3.6975796
120,2010-02-05,-38.594345,-3.6975818
121,2010-02-05,-38.594345,-3.697584
122,2010-02-05,-38.594345,-3.697618
123,2010-02-05,-38.594345,-3.697586
124,2010-02-05,-38.594345,-3.69758
125,2010-02-05,-38.594345,-3.697606
126,2010-01-08,-39.069347,-3.412351
127,2010-02-05,-38.594345,-3.6976109
128,2010-02-05,-38.594345,-3.6975815
129,2010-02-05,-38.594345,-3.6975994
130,2010-02-05,-38.594345,-3.697606
131,2010-02-05,-38.594345,-3.6976209
132,2010-02-05,-38.594345,-3.6976042
133,2010-01-08,-39.069427,-3.4122877
134,2010-02-05,-38.5942,-3.6954272
135,2010-02-05,-38.5942,-3.6954334
136,2010-02-05,-38.594345,-3.6976135
137,2010-02-05,-38.594345,-3.6976159
138,2010-02-05,-38.5942,-3.6954374
139,2010-02-05,-38.5942,-3.6954265
140,2010-01-08,-39.06947,-3.4122975
141,2010-01-08,-39.06944,-3.4123602
142,2010-02-05,-38.5942,-3.6954303
143,2010-01-08,-39.06938,-3.4124854
144,2010-02-05,-38.5942,-3.6954324
145,2010-02-05,-38.594345,-3.6975987
146,2010-02-05,-38.5942,-3.695438
147,2010-01-08,-39.069267,-3.4127357
148,2010-02-05,-38.5942,-3.695441
149,2010-01-08,-39.06924,-3.4127984
150,2010-01-08,-39.06921,-3.4128609
151,2010-02-05,-38.5942,-3.6954637
152,2010-02-05,-38.5942,-3.695437
153,2010-01-08,-39.067474,-3.4110372
154,2010-02-05,-38.5942,-3.6954901
155,2010-02-05,-38.5942,-3.6954806
156,2010-02-05,-38.5942,-3.6954863
157,2010-02-05,-38.5942,-3.6954608
158,2010-02-05,-38.5942,-3.695508
159,2010-01-08,-39.06719,-3.4116638
160,2010-01-08,-39.059227,-3.4121945
161,2010-01-08,-39.05974,-3.4115083
162,2010-02-05,-38.5942,-3.695465
163,2010-02-05,-38.5942,-3.6954937
164,2010-01-08,-39.06696,-3.4121647
165,2010-02-05,-38.5942,-3.6955376
166,2010-01-08,-38.995113,-3.3988512
167,2010-01-08,-39.0601,-3.4122467
168,2010-01-08,-39.06673,-3.4126656
169,2010-01-08,-39.005604,-3.3981977
170,2010-01-08,-39.011982,-3.4009726
171,2010-01-08,-39.014034,-3.401512
172,2010-01-08,-39.014034,-3.401512
173,2010-01-08,-39.0122,-3.4012005
174,2010-01-08,-39.066444,-3.4132912
175,2010-01-15,-39.01649,-3.40572
176,2010-01-08,-39.01742,-3.404165
177,2010-01-15,-39.019062,-3.4056015
178,2010-01-08,-39.066216,-3.4137917
179,2010-01-15,-39.02622,-3.4054973
180,2010-01-15,-39.017006,-3.4061313
181,2010-01-15,-39.014328,-3.402306
182,2010-01-08,-39.066044,-3.414167
183,2010-01-15,-39.02988,-3.40693
184,2010-01-15,-39.014774,-3.4037857
185,2010-01-15,-39.03056,-3.40649
186,2010-01-08,-39.0582,-3.414573
187,2010-01-08,-39.062027,-3.416643
188,2010-01-15,-39.031887,-3.4087555
189,2010-01-08,-39.06054,-3.4150198
190,2010-01-15,-39.030422,-3.4064798
191,2010-01-15,-39.06031,-3.415517
192,2010-01-15,-39.031982,-3.4085927
193,2010-01-15,-39.036106,-3.410123
194,2010-01-15,-39.065414,-3.4056435
195,2010-01-15,-39.034233,-3.4089592
196,2010-01-15,-39.03533,-3.4117675
197,2010-01-15,-39.03406,-3.4093244
198,2010-01-15,-39.032814,-3.4089017
199,2010-01-15,-39.03205,-3.4091225
200,2010-01-15,-39.032272,-3.40767
201,2010-01-15,-39.037354,-3.4126737
202,2010-01-15,-39.062103,-3.4171693
203,2010-01-15,-39.03549,-3.4118266
204,2010-01-15,-39.03937,-3.4140089
205,2010-01-15,-39.042503,-3.4134896
206,2010-01-15,-39.03449,-3.4090183
207,2010-01-15,-39.03938,-3.413605
208,2010-01-15,-39.061676,-3.418102
209,2010-01-15,-39.035343,-3.4117863
210,2010-01-15,-39.042,-3.413277
211,2010-01-15,-39.035057,-3.4123945
212,2010-01-15,-39.03514,-3.4098897
213,2010-01-15,-39.04059,-3.4132004
214,2010-01-15,-39.038708,-3.4143205
215,2010-01-15,-39.044624,-3.412968
216,2010-01-15,-39.057575,-3.4136882
217,2010-01-15,-39.04434,-3.413582
218,2010-01-15,-39.047134,-3.4125297
219,2010-01-15,-39.02345,-3.4060652
220,2010-01-15,-39.040627,-3.4142838
221,2010-01-15,-39.0641,-3.4184113
222,2010-01-15,-39.036224,-3.412287
223,2010-01-15,-39.037083,-3.4114287
224,2010-01-15,-39.042473,-3.4141176
225,2010-01-15,-39.06387,-3.4189098
226,2010-01-15,-39.03896,-3.4136653
227,2010-01-15,-39.03798,-3.4151523
228,2010-01-15,-39.036533,-3.41446
229,2010-01-15,-39.05013,-3.4118526
230,2010-01-15,-39.03756,-3.4142852
231,2010-01-15,-39.063583,-3.4195325
232,2010-01-15,-39.063526,-3.419657
233,2010-01-15,-39.058342,-3.4139686
234,2010-01-15,-39.039703,-3.412956
235,2010-01-15,-39.060093,-3.4123962
236,2010-01-15,-39.03953,-3.413323
237,2010-01-15,-39.03992,-3.413554
238,2010-01-15,-39.06324,-3.4202795
239,2010-01-15,-39.04568,-3.413849
240,2010-01-15,-39.039272,-3.4138732
241,2010-01-15,-39.05899,-3.413542
242,2010-01-15,-39.06301,-3.420777
243,2010-01-15,-39.03858,-3.41527
244,2010-01-15,-39.066837,-3.4180565
245,2010-01-15,-39.052895,-3.4112926
246,2010-01-15,-39.064255,-3.4070055
247,2010-01-15,-39.038757,-3.4149728
248,2010-01-15,-39.038673,-3.415156
249,2010-01-15,-39.066723,-3.418307
250,2010-01-15,-39.066223,-3.41997
251,2010-01-15,-39.038414,-3.415705
252,2010-01-15,-39.066635,-3.4184947
253,2010-01-15,-39.05169,-3.411588
254,2010-01-15,-39.052437,-3.4122872
255,2010-01-15,-39.03816,-3.4162538
256,2010-01-15,-39.03807,-3.4164367
257,2010-01-15,-39.059383,-3.4074821
258,2010-01-15,-39.065277,-3.4066393
259,2010-01-15,-39.066463,-3.4188704
260,2010-01-15,-39.042095,-3.4131222
261,2010-01-15,-39.066406,-3.4189956
262,2010-01-15,-39.039658,-3.417106
263,2010-01-15,-39.06638,-3.419058
264,2010-01-15,-39.039795,-3.417129
265,2010-01-15,-39.066322,-3.4191835
266,2010-01-15,-39.04181,-3.4137366
267,2010-01-15,-39.04175,-3.4138594
268,2010-01-15,-39.056232,-3.409505
269,2010-01-15,-39.056206,-3.4095674
270,2010-01-15,-39.037872,-3.4155476
271,2010-01-15,-39.044323,-3.4136899
272,2010-01-15,-39.066868,-3.4089346
273,2010-01-15,-39.031464,-3.4145486
274,2010-01-15,-39.04141,-3.414596
275,2010-01-15,-39.066063,-3.4197469
276,2010-01-15,-39.066067,-3.419794
277,2010-01-15,-39.04138,-3.4148917
278,2010-01-15,-39.056065,-3.4099755
279,2010-01-15,-39.066067,-3.4099853
280,2010-01-15,-39.02914,-3.4070606
281,2010-01-15,-39.056065,-3.4101183
282,2010-01-15,-39.041386,-3.4152665
283,2010-01-15,-39.056065,-3.4102135
284,2010-01-15,-39.036064,-3.410334
285,2010-01-15,-39.045147,-3.416211
286,2010-01-15,-39.042244,-3.4146457
287,2010-01-15,-39.061806,-3.4082959
288,2010-01-15,-39.032143,-3.4080298
289,2010-01-15,-39.04139,-3.4158282
290,2010-01-15,-39.040688,-3.4131224
291,2010-01-15,-39.05607,-3.4105463
292,2010-01-15,-39.06607,-3.4204562
293,2010-01-15,-39.01764,-3.4108968
294,2010-01-15,-39.06607,-3.410607
295,2010-01-15,-39.05607,-3.410689
296,2010-01-15,-39.037495,-3.417045
297,2010-01-15,-39.05607,-3.4107842
298,2010-01-15,-39.06607,-3.4206924
299,2010-01-15,-39.06607,-3.42074
300,2010-01-15,-39.049072,-3.4145062
301,2010-01-15,-39.06416,-3.4075418
302,2010-01-15,-39.028133,-3.4117157
303,2010-01-15,-39.048794,-3.41383
304,2010-01-15,-39.05853,-3.4155354
305,2010-01-15,-39.041397,-3.4171386
306,2010-01-15,-39.051876,-3.4131565
307,2010-01-15,-39.066074,-3.4210708
308,2010-01-15,-39.066074,-3.421118
309,2010-01-15,-39.0414,-3.417513
310,2010-01-15,-39.066074,-3.4211655
311,2010-01-15,-39.056072,-3.411355
312,2010-01-15,-39.038036,-3.4166052
313,2010-01-15,-39.057873,-3.4168146
314,2010-01-15,-39.058983,-3.4114406
315,2010-01-15,-39.056072,-3.4115453
316,2010-01-15,-39.04689,-3.4157736
317,2010-01-15,-39.04345,-3.4160686
318,2010-01-15,-39.05499,-3.4105601
319,2010-01-15,-39.056076,-3.411688
320,2010-01-15,-39.06608,-3.421591
321,2010-01-15,-39.056076,-3.4117832
322,2010-01-15,-39.06608,-3.4216857
323,2010-01-15,-39.04141,-3.418635
324,2010-01-15,-39.06608,-3.42178
325,2010-01-15,-39.06608,-3.4218276
326,2010-01-15,-39.05522,-3.4138813
327,2010-01-15,-39.039825,-3.4198523
328,2010-01-15,-39.036076,-3.412122
329,2010-01-15,-39.056076,-3.412116
330,2010-01-15,-39.041412,-3.4191954
331,2010-01-15,-39.04569,-3.4144454
332,2010-01-15,-39.066082,-3.4221113
333,2010-01-15,-39.041412,-3.4194758
334,2010-01-15,-39.0584,-3.4217284
335,2010-01-15,-39.071415,-3.4096696
336,2010-01-15,-39.04696,-3.4140835
337,2010-01-15,-39.066082,-3.4223003
338,2010-01-15,-39.066082,-3.4223475
339,2010-01-15,-39.066082,-3.422395
340,2010-01-15,-39.03748,-3.416332
341,2010-01-15,-39.033474,-3.4163015
342,2010-01-15,-39.066082,-3.4225368
343,2010-01-15,-39.066082,-3.4225368
344,2010-01-15,-39.066082,-3.422584
345,2010-01-15,-39.05608,-3.4127822
346,2010-01-15,-39.054943,-3.414435
347,2010-01-15,-39.056084,-3.4128773
348,2010-01-15,-39.046085,-3.412947
349,2010-01-15,-39.04721,-3.4153445
350,2010-01-15,-39.046085,-3.4130416
351,2010-01-15,-39.059296,-3.411142
352,2010-01-15,-39.060696,-3.4170003
353,2010-01-15,-39.036083,-3.4131572
354,2010-01-15,-39.053963,-3.4143603
355,2010-01-15,-39.05829,-3.4182723
356,2010-01-15,-39.066086,-3.4231043
357,2010-01-15,-39.066086,-3.4231515
358,2010-01-15,-39.066086,-3.4231987
359,2010-01-15,-39.056736,-3.4131854
360,2010-01-15,-39.046085,-3.41342
361,2010-01-15,-39.041477,-3.4202454
362,2010-01-15,-39.056087,-3.4134955
363,2010-01-15,-39.04609,-3.413562
364,2010-01-15,-39.04609,-3.4136093
365,2010-01-15,-39.047905,-3.4192405
366,2010-01-15,-39.046318,-3.4189973
367,2010-01-15,-39.06609,-3.4235299
368,2010-01-15,-39.056087,-3.4137335
369,2010-01-15,-39.050175,-3.4182253
370,2010-01-15,-39.06609,-3.4236717
371,2010-01-15,-39.0499,-3.4164994
372,2010-01-15,-39.06136,-3.4232285
373,2010-01-15,-39.040195,-3.4150558
374,2010-01-15,-39.05609,-3.4140189
375,2010-01-15,-39.04732,-3.4152522
376,2010-01-15,-39.046093,-3.4140825
377,2010-01-15,-39.046093,-3.4141297
378,2010-01-15,-39.061905,-3.4074116
379,2010-01-15,-39.054287,-3.4143054
380,2010-01-15,-39.046093,-3.4142716
381,2010-01-15,-39.067707,-3.4115644
382,2010-01-15,-39.066093,-3.424192
383,2010-01-15,-39.07609,-3.4242334
384,2010-01-15,-39.066093,-3.4242392
385,2010-01-22,-39.04743,-3.418302
386,2010-01-22,-39.061443,-3.4237294
387,2010-01-22,-39.066093,-3.424381
388,2010-01-22,-39.066097,-3.4244282
389,2010-01-22,-39.036095,-3.414663
390,2010-01-22,-39.050953,-3.412146
391,2010-01-22,-39.042675,-3.4187727
392,2010-01-22,-39.066097,-3.42457
393,2010-01-22,-39.056095,-3.41478
394,2010-01-22,-39.06698,-3.422846
395,2010-01-22,-39.056095,-3.414875
396,2010-01-22,-39.056095,-3.4149227
397,2010-01-22,-39.04471,-3.4158294
398,2010-01-22,-39.046097,-3.4150286
399,2010-01-22,-39.036095,-3.4150865
400,2010-01-22,-39.046097,-3.415076
401,2010-01-22,-39.056095,-3.415113
402,2010-01-22,-39.066097,-3.4249957
403,2010-01-22,-39.0461,-3.4152179
404,2010-01-22,-39.04458,-3.4192567
405,2010-01-22,-39.0661,-3.4251378
406,2010-01-22,-39.0661,-3.425185
407,2010-01-22,-39.0461,-3.4154072
408,2010-01-22,-39.0561,-3.4153984
409,2010-01-22,-39.0661,-3.4252796
410,2010-01-22,-39.0661,-3.4253268
411,2010-01-22,-39.0661,-3.425374
412,2010-01-22,-39.04523,-3.4192107
413,2010-01-22,-39.056114,-3.4156303
414,2010-01-22,-39.06613,-3.425504
415,2010-01-22,-39.036144,-3.4157305
416,2010-01-22,-39.046146,-3.4157224
417,2010-01-22,-39.04459,-3.4203274
418,2010-01-22,-39.056175,-3.415798
419,2010-01-22,-39.03619,-3.4158568
420,2010-01-22,-39.036205,-3.415899
421,2010-01-22,-39.046223,-3.4159322
422,2010-01-22,-39.042843,-3.418576
423,2010-01-22,-39.076252,-3.4258347
424,2010-01-22,-39.066254,-3.4258347
425,2010-01-22,-39.06627,-3.4258761
426,2010-01-22,-39.051773,-3.4126906
427,2010-01-22,-39.044147,-3.4208457
428,2010-01-22,-39.0773,-3.4097161
429,2010-01-22,-39.057785,-3.4218266
430,2010-01-22,-39.04635,-3.416268
431,2010-01-22,-39.056896,-3.4154153
432,2010-01-22,-39.06545,-3.4248862
433,2010-01-22,-39.04489,-3.4187675
434,2010-01-22,-39.066395,-3.4262068
435,2010-01-22,-39.062084,-3.4275384
436,2010-01-22,-39.049927,-3.4173217
437,2010-01-22,-39.04644,-3.4165199
438,2010-01-22,-39.048462,-3.4223583
439,2010-01-22,-39.0456,-3.4160202
440,2010-01-22,-39.0521,-3.4171202
441,2010-01-22,-39.056377,-3.4129894
442,2010-01-22,-39.0665,-3.426496
443,2010-01-22,-39.056515,-3.4167185
444,2010-01-22,-39.04653,-3.4167717
445,2010-01-22,-39.045,-3.4223351
446,2010-01-22,-39.05656,-3.416844
447,2010-01-22,-39.046577,-3.4168978
448,2010-01-22,-39.066593,-3.426744
449,2010-01-22,-39.059967,-3.4276786
450,2010-01-22,-39.06661,-3.4267855
451,2010-01-22,-39.062447,-3.4256856
452,2010-01-22,-39.04559,-3.4197369
453,2010-01-22,-39.066654,-3.4269094
454,2010-01-22,-39.04667,-3.4171495
455,2010-01-22,-39.046684,-3.4171915
456,2010-01-22,-39.036697,-3.4172463
457,2010-01-22,-39.056698,-3.4172206
458,2010-01-22,-39.072857,-3.409335
459,2010-01-22,-39.04673,-3.4173174
460,2010-01-22,-39.053535,-3.4140625
461,2010-01-22,-39.06676,-3.4271986
462,2010-01-22,-39.061916,-3.4287715
463,2010-01-22,-39.057076,-3.4182725
464,2010-01-22,-39.051506,-3.4168127
465,2010-01-22,-39.057663,-3.4108367
466,2010-01-22,-39.031445,-3.4188433
467,2010-01-22,-39.066837,-3.4274054
468,2010-01-22,-39.05685,-3.417639
469,2010-01-22,-39.063004,-3.4300065
470,2010-01-22,-39.046883,-3.4177372
471,2010-01-22,-39.0669,-3.4275708
472,2010-01-22,-39.066914,-3.427612
473,2010-01-22,-39.055725,-3.4151354
474,2010-01-22,-39.06693,-3.4276533
475,2010-01-22,-39.03694,-3.41792
476,2010-01-22,-39.04696,-3.417947
477,2010-01-22,-39.036972,-3.4180045
478,2010-01-22,-39.061264,-3.4207995
479,2010-01-22,-39.047005,-3.418073
480,2010-01-22,-39.04702,-3.4181151
481,2010-01-22,-39.04702,-3.4181151
482,2010-01-22,-39.044106,-3.4143655
483,2010-01-22,-39.06705,-3.427984
484,2010-01-22,-39.067066,-3.4280255
485,2010-01-22,-39.04565,-3.414527
486,2010-01-22,-39.077095,-3.4281023
487,2010-01-22,-39.039825,-3.420053
488,2010-01-22,-39.047127,-3.4184089
489,2010-01-22,-39.057125,-3.4183922
490,2010-01-22,-39.05149,-3.4225445
491,2010-01-22,-39.05919,-3.4108331
492,2010-01-22,-39.05666,-3.4182274
493,2010-01-22,-39.04719,-3.4185767
494,2010-01-22,-39.037205,-3.418636
495,2010-01-22,-39.02722,-3.4186954
496,2010-01-22,-39.05074,-3.4218514
497,2010-01-22,-39.059498,-3.423247
498,2010-01-22,-39.058212,-3.4287684
499,2010-01-22,-39.06727,-3.4285626
500,2010-01-22,-39.054317,-3.4162173
501,2010-01-22,-39.050186,-3.4223928
502,2010-01-22,-39.067314,-3.4286869
503,2010-01-22,-39.04733,-3.4189546
504,2010-01-22,-39.057343,-3.418978
505,2010-01-22,-39.067345,-3.4287694
506,2010-01-22,-39.06736,-3.4288108
507,2010-01-22,-39.067375,-3.428852
508,2010-01-22,-39.06739,-3.4288933
509,2010-01-22,-39.06435,-3.4281592
510,2010-01-22,-39.03742,-3.4192255
511,2010-01-22,-39.047436,-3.4192483
512,2010-01-22,-39.03745,-3.4193099
513,2010-01-22,-39.067467,-3.4192934
514,2010-01-22,-39.067467,-3.4291
515,2010-01-22,-39.059753,-3.4304864
516,2010-01-22,-39.052246,-3.4203446
517,2010-01-22,-39.047512,-3.4194584
518,2010-01-22,-39.041225,-3.4257798
519,2010-01-22,-39.067543,-3.4293067
520,2010-01-22,-39.037556,-3.4196045
521,2010-01-22,-39.05591,-3.4202404
522,2010-01-22,-39.062122,-3.416165
523,2010-01-22,-39.06759,-3.419627
524,2010-01-22,-39.061935,-3.4295242
525,2010-01-22,-39.04762,-3.4197521
526,2010-01-22,-39.057632,-3.419773
527,2010-01-22,-39.04765,-3.419836
528,2010-01-22,-39.037663,-3.4198992
529,2010-01-22,-39.06768,-3.4198773
530,2010-01-22,-39.04768,-3.41992
531,2010-01-22,-39.067696,-3.419919
532,2010-01-22,-39.05043,-3.4215903
533,2010-01-22,-39.043037,-3.4212556
534,2010-01-22,-39.06774,-3.4298441
535,2010-01-22,-39.067757,-3.4298854
536,2010-01-22,-39.067772,-3.4299269
537,2010-01-22,-39.057785,-3.4201915
538,2010-01-22,-39.057785,-3.4201915
539,2010-01-22,-39.0578,-3.4202335
540,2010-01-22,-39.055138,-3.4150593
541,2010-01-22,-39.052246,-3.4220188
542,2010-01-22,-39.06785,-3.4301333
543,2010-01-22,-39.056374,-3.4187334
544,2010-01-22,-39.04055,-3.4200392
545,2010-01-22,-39.05769,-3.4170392
546,2010-01-22,-39.05822,-3.4214199
547,2010-01-22,-39.04791,-3.4205496
548,2010-01-22,-39.077923,-3.4303286
549,2010-01-22,-39.04364,-3.4242272
550,2010-01-22,-39.067936,-3.4304023
551,2010-01-22,-39.052788,-3.4231052
552,2010-01-22,-39.06793,-3.4304438
553,2010-01-22,-39.047924,-3.4207213
554,2010-01-22,-39.067924,-3.4304645
555,2010-01-22,-39.06792,-3.4304855
556,2010-01-22,-39.037918,-3.4207911
557,2010-01-22,-39.06791,-3.420734
558,2010-01-22,-39.057907,-3.4207819
559,2010-01-22,-39.0679,-3.4207761
560,2010-01-22,-39.06109,-3.4324265
561,2010-01-22,-39.0379,-3.4209027
562,2010-01-22,-39.05463,-3.4104333
563,2010-01-22,-39.047894,-3.4208965
564,2010-01-22,-39.067886,-3.430652
565,2010-01-22,-39.060776,-3.4258707
566,2010-01-22,-39.047882,-3.420962
567,2010-01-22,-39.051018,-3.4225237
568,2010-01-22,-39.048656,-3.4262412
569,2010-01-22,-39.057865,-3.420997
570,2010-01-22,-39.04787,-3.421028
571,2010-01-22,-39.047867,-3.4210498
572,2010-01-22,-39.067852,-3.4210079
573,2010-01-22,-39.06785,-3.430818
574,2010-01-22,-39.047855,-3.4211156
575,2010-01-22,-39.048878,-3.4210768
576,2010-01-29,-39.05784,-3.421126
577,2010-01-29,-39.067833,-3.4309013
578,2010-01-29,-39.061306,-3.4310496
579,2010-01-29,-39.055347,-3.4235966
580,2010-01-29,-39.043976,-3.418533
581,2010-01-29,-39.071705,-3.4111824
582,2010-01-29,-39.06009,-3.418697
583,2010-01-29,-39.064404,-3.431749
584,2010-01-29,-39.044163,-3.4260871
585,2010-01-29,-39.057808,-3.4212978
586,2010-01-29,-39.0678,-3.4310677
587,2010-01-29,-39.0678,-3.4310677
588,2010-01-29,-39.04781,-3.4213784
589,2010-01-29,-39.057796,-3.4213622
590,2010-01-29,-39.077774,-3.431105
591,2010-01-29,-39.049244,-3.4197433
592,2010-01-29,-39.05017,-3.4205039
593,2010-01-29,-39.057777,-3.4214482
594,2010-01-29,-39.06777,-3.4312134
595,2010-01-29,-39.06777,-3.4312134
596,2010-01-29,-39.047783,-3.4215317
597,2010-01-29,-39.06776,-3.4312549
598,2010-01-29,-39.056046,-3.413432
599,2010-01-29,-39.06775,-3.4312966
600,2010-01-29,-39.057755,-3.4215772
601,2010-01-29,-39.06774,-3.431338
602,2010-01-29,-39.067738,-3.4313588
603,2010-01-29,-39.067738,-3.4313588
604,2010-01-29,-39.05194,-3.4237132
605,2010-01-29,-39.066715,-3.4312212
606,2010-01-29,-39.05938,-3.4312825
607,2010-01-29,-39.05506,-3.4149127
608,2010-01-29,-39.06899,-3.428754
609,2010-01-29,-39.053024,-3.4157598
610,2010-01-29,-39.067707,-3.4315045
611,2010-01-29,-39.067707,-3.4315045
612,2010-01-29,-39.067703,-3.4315252
613,2010-01-29,-39.047726,-3.4218602
614,2010-01-29,-39.04772,-3.4218822
615,2010-01-29,-39.0577,-3.4218566
616,2010-01-29,-39.0504,-3.4270403
617,2010-01-29,-39.04771,-3.421948
618,2010-01-29,-39.047707,-3.42197
619,2010-01-29,-39.04248,-3.4269104
620,2010-01-29,-39.067673,-3.431671
621,2010-01-29,-39.04489,-3.4223044
622,2010-01-29,-39.057446,-3.4195936
623,2010-01-29,-39.056026,-3.421804
624,2010-01-29,-39.057667,-3.4220285
625,2010-01-29,-39.057373,-3.4196606
626,2010-01-29,-39.067646,-3.4317956
627,2010-01-29,-39.04768,-3.4221232
628,2010-01-29,-39.037693,-3.4221973
629,2010-01-29,-39.05765,-3.4221144
630,2010-01-29,-39.053997,-3.4196105
631,2010-01-29,-39.06016,-3.4272087
632,2010-01-29,-39.05503,-3.4136553
633,2010-01-29,-39.047657,-3.4222546
634,2010-01-29,-39.05763,-3.422222
635,2010-01-29,-39.058052,-3.4315708
636,2010-01-29,-39.06761,-3.431962
637,2010-01-29,-39.05762,-3.4222648
638,2010-01-29,-39.04764,-3.4223423
639,2010-01-29,-39.046593,-3.425548
640,2010-01-29,-39.041744,-3.4295511
641,2010-01-29,-39.054756,-3.422099
642,2010-01-29,-39.041668,-3.424436
