#Adrift data
#Probabilities of a particle being in a determined coordinate after being released from a sampling site coordinate (year 0, month 0)
#in a two year interval, with 2 month steps between registers.
SAL				
year	month	lat	lng	probability
1	6	39	288	0.00039
1	6	39	289	0.00039
1	6	39	292	0.00058
1	6	39	293	0.00063
1	6	39	294	0.00065
1	6	39	295	0.00079
1	6	39	296	0.00093
1	6	39	297	0.00064
1	6	39	298	0.00086
1	6	39	299	0.00094
1	6	39	300	0.00049
1	6	39	301	0.00028
1	6	39	302	0.00066
1	6	39	303	0.00031
1	6	39	304	0.0005
1	6	39	305	0.00049
1	6	39	306	0.00052
1	6	39	307	0.00097
1	6	39	308	0.00037
1	6	39	310	0.00028
1	6	39	311	0.00038
1	6	39	312	0.00041
1	6	39	313	0.00044
1	6	39	314	0.0004
1	6	39	315	0.00039
1	6	39	316	0.00032
1	6	39	317	0.00031
1	6	39	318	0.0003
1	6	39	320	0.00025
1	6	39	321	0.00032
1	6	40	292	0.0005
1	6	40	293	0.00101
1	6	40	294	0.00046
1	6	40	295	0.0003
1	6	40	296	0.00052
1	6	40	297	0.0006
1	6	40	298	0.00071
1	6	40	299	0.00071
1	6	40	300	0.00113
1	6	40	301	0.00083
1	6	40	302	0.00069
1	6	40	303	0.00043
1	6	40	304	0.00055
1	6	40	305	0.00093
1	6	40	306	0.00064
1	6	40	307	0.00055
1	6	40	308	0.00068
1	6	40	309	0.00067
1	6	40	310	0.00051
1	6	40	311	0.00039
1	6	40	312	0.00045
1	6	40	313	0.00054
1	6	40	314	0.00037
1	6	40	316	0.00042
1	6	40	318	0.00027
1	6	40	319	0.00028
1	6	40	323	0.00031
1	6	41	295	0.00028
1	6	41	296	0.00055
1	6	41	297	0.00098
1	6	41	298	0.00103
1	6	41	299	0.00025
1	6	41	301	0.00035
1	6	41	302	0.00027
1	6	41	303	0.00054
1	6	41	304	0.00041
1	6	41	305	0.00049
1	6	41	306	0.00036
1	6	41	309	0.00026
1	6	41	310	0.00061
1	6	41	311	0.00048
1	6	41	312	0.0006
1	6	41	313	0.00046
1	6	41	316	0.00044
1	6	41	317	0.00036
1	6	41	318	0.00026
1	6	42	295	0.0006
1	6	42	297	0.00031
1	6	42	298	0.00041
1	6	42	299	0.00029
1	6	42	301	0.00027
1	6	42	305	0.00034
1	6	42	306	0.00038
1	6	42	307	0.00031
1	6	42	308	0.00026
1	6	42	312	0.0008
1	6	42	313	0.00031
1	6	42	314	0.00042
1	6	42	315	0.00032
1	6	42	316	0.00028
1	6	42	317	0.00049
1	6	42	318	0.0006
1	6	42	320	0.00028
1	6	43	304	0.00027
1	6	43	312	0.00045
1	6	43	313	0.00043
1	6	43	315	0.0005
1	6	43	316	0.00053
1	6	43	317	0.00071
1	6	43	318	0.00057
1	6	43	319	0.00033
1	6	44	315	0.00026
1	6	44	316	0.00031
1	6	44	317	0.00046
1	6	44	318	0.0004
1	6	45	316	0.00033
1	6	45	317	0.00033
1	8	-37	324	0.00032
1	8	-37	325	0.0004
1	8	-37	329	0.00032
1	8	-36	308	0.00027
1	8	-36	309	0.00031
1	8	-36	313	0.00037
1	8	-36	317	0.0003
1	8	-36	324	0.00033
1	8	-36	325	0.00042
1	8	-36	326	0.00049
1	8	-36	329	0.00028
1	8	-35	309	0.00035
1	8	-35	310	0.00029
1	8	-35	311	0.00028
1	8	-35	312	0.00027
1	8	-35	313	0.00035
1	8	-35	314	0.00049
1	8	-35	315	0.00026
1	8	-35	321	0.00062
1	8	-35	322	0.00047
1	8	-35	323	0.00028
1	8	-35	324	0.00047
1	8	-35	325	0.00031
1	8	-35	326	0.00037
1	8	-35	327	0.00046
1	8	-35	328	0.00038
1	8	-35	331	0.00028
1	8	-35	332	0.00029
1	8	-34	310	0.00037
1	8	-34	312	0.00034
1	8	-34	315	0.00034
1	8	-34	316	0.00086
1	8	-34	317	0.00029
1	8	-34	319	0.00061
1	8	-34	321	0.00043
1	8	-34	322	0.0004
1	8	-34	323	0.00031
1	8	-34	324	0.0003
1	8	-34	325	0.00031
1	8	-34	327	0.00037
1	8	-34	328	0.0005
1	8	-34	331	0.00029
1	8	-33	316	0.00053
1	8	-33	317	0.00041
1	8	-33	318	0.00041
1	8	-33	319	0.00074
1	8	-33	320	0.00043
1	8	-33	322	0.0005
1	8	-33	324	0.00034
1	8	-33	325	0.00039
1	8	-33	326	0.0003
1	8	-32	311	0.00034
1	8	-32	315	0.00034
1	8	-32	316	0.00064
1	8	-32	317	0.00057
1	8	-32	318	0.00048
1	8	-32	319	0.00038
1	8	-32	320	0.00035
1	8	-32	321	0.00044
1	8	-32	322	0.00025
1	8	-32	323	0.00052
1	8	-32	324	0.0004
1	8	-32	325	0.00072
1	8	-31	311	0.00029
1	8	-31	313	0.00031
1	8	-31	315	0.00039
1	8	-31	316	0.00026
1	8	-31	317	0.0006
1	8	-31	318	0.0005
1	8	-31	319	0.0006
1	8	-31	320	0.00042
1	8	-31	321	0.00031
1	8	-31	322	0.00033
1	8	-31	323	0.00026
1	8	-31	324	0.00049
1	8	-31	325	0.00068
1	8	-31	326	0.00045
1	8	-30	312	0.00026
1	8	-30	313	0.0003
1	8	-30	315	0.00029
1	8	-30	316	0.00049
1	8	-30	317	0.00118
1	8	-30	318	0.00044
1	8	-30	319	0.00048
1	8	-30	320	0.00033
1	8	-30	321	0.00029
1	8	-30	323	0.00029
1	8	-30	324	0.00033
1	8	-30	325	0.0003
1	8	-30	326	0.00025
1	8	-29	316	0.00038
1	8	-29	317	0.00083
1	8	-29	318	0.00053
1	8	-29	321	0.0005
1	8	-29	322	0.00063
1	8	-29	323	0.00044
1	8	-29	324	0.00059
1	8	-28	314	0.00041
1	8	-28	316	0.00042
1	8	-28	317	0.0005
1	8	-28	318	0.00046
1	8	-28	319	0.00073
1	8	-28	320	0.00043
1	8	-28	321	0.00043
1	8	-28	322	0.00082
1	8	-28	323	0.0007
1	8	-28	324	0.00069
1	8	-28	325	0.00026
1	8	-28	327	0.0004
1	8	-27	314	0.00033
1	8	-27	316	0.00052
1	8	-27	317	0.00043
1	8	-27	318	0.00072
1	8	-27	319	0.00066
1	8	-27	320	0.00045
1	8	-27	322	0.00025
1	8	-27	323	0.00067
1	8	-27	324	0.00027
1	8	-26	313	0.0003
1	8	-26	317	0.00036
1	8	-26	318	0.00058
1	8	-26	319	0.00088
1	8	-26	320	0.00074
1	8	-26	321	0.00031
1	8	-26	323	0.00026
1	8	-25	318	0.00044
1	8	-25	319	0.00045
1	8	-25	320	0.00036
1	8	-25	321	0.00037
1	8	-25	322	0.00033
1	8	-24	319	0.00036
1	8	-24	320	0.00043
1	8	-2	4	0.00027
1	8	0	2	0.00041
1	8	0	3	0.00038
1	8	0	5	0.00025
1	8	0	6	0.00036
1	8	0	7	0.00076
1	8	0	352	0.00026
1	8	0	356	0.00031
1	8	1	2	0.00031
1	8	1	3	0.00139
1	8	1	4	0.00099
1	8	1	5	0.00043
1	8	1	6	0.00117
1	8	1	7	0.00301
1	8	1	8	0.00031
1	8	1	352	0.00028
1	8	1	353	0.00026
1	8	1	355	0.00058
1	8	1	356	0.00057
1	8	2	1	0.00028
1	8	2	2	0.00052
1	8	2	3	0.0006
1	8	2	4	0.00094
1	8	2	5	0.00092
1	8	2	6	0.00226
1	8	2	7	0.00304
1	8	2	8	0.00059
1	8	2	343	0.00053
1	8	2	346	0.00032
1	8	2	358	0.00036
1	8	3	0	0.00029
1	8	3	4	0.00045
1	8	3	5	0.00129
1	8	3	6	0.00275
1	8	3	7	0.0023
1	8	3	8	0.00072
1	8	3	9	0.00059
1	8	3	331	0.0003
1	8	3	339	0.00025
1	8	3	340	0.00037
1	8	3	341	0.00054
1	8	3	342	0.00028
1	8	3	344	0.00027
1	8	3	345	0.00049
1	8	3	346	0.00058
1	8	3	350	0.00034
1	8	3	351	0.00036
1	8	3	352	0.00032
1	8	3	353	0.00036
1	8	3	354	0.0003
1	8	3	356	0.00032
1	8	3	357	0.0003
1	8	3	358	0.00025
1	8	3	359	0.00029
1	8	4	2	0.0004
1	8	4	3	0.00109
1	8	4	4	0.00076
1	8	4	5	0.00062
1	8	4	6	0.00036
1	8	4	7	0.00052
1	8	4	8	0.00026
1	8	4	331	0.00033
1	8	4	333	0.00039
1	8	4	334	0.00028
1	8	4	335	0.0004
1	8	4	336	0.00031
1	8	4	337	0.00039
1	8	4	338	0.00029
1	8	4	341	0.00031
1	8	4	342	0.00039
1	8	4	343	0.00032
1	8	4	344	0.00042
1	8	4	345	0.00051
1	8	4	346	0.00043
1	8	4	347	0.00053
1	8	4	348	0.00036
1	8	4	349	0.00039
1	8	4	350	0.00046
1	8	5	2	0.0006
1	8	5	3	0.00078
1	8	5	4	0.00073
1	8	5	5	0.00098
1	8	5	335	0.00029
1	8	5	336	0.00026
1	8	5	337	0.00067
1	8	5	338	0.00035
1	8	5	340	0.00032
1	8	5	342	0.00026
1	8	5	343	0.00032
1	8	5	344	0.00036
1	8	5	345	0.00032
1	8	5	346	0.00032
1	8	5	348	0.00043
1	8	6	2	0.00081
1	8	6	327	0.00027
1	8	6	333	0.0003
1	8	6	334	0.0004
1	8	6	337	0.00028
1	8	6	338	0.00031
1	8	6	339	0.00037
1	8	6	340	0.00033
1	8	6	341	0.00031
1	8	6	342	0.0005
1	8	6	343	0.00041
1	8	6	344	0.00052
1	8	6	345	0.00027
1	8	6	346	0.00039
1	8	6	347	0.00063
1	8	6	348	0.00034
1	8	7	327	0.00026
1	8	7	328	0.00031
1	8	7	331	0.00028
1	8	7	332	0.00032
1	8	7	333	0.00031
1	8	7	334	0.00041
1	8	7	335	0.00041
1	8	7	336	0.00051
1	8	7	337	0.0004
1	8	7	338	0.00041
1	8	7	339	0.00043
1	8	7	340	0.0004
1	8	7	341	0.00047
1	8	7	342	0.00041
1	8	7	343	0.00027
1	8	7	344	0.00027
1	8	7	345	0.00051
1	8	7	346	0.0006
1	8	8	319	0.00026
1	8	8	325	0.0003
1	8	8	329	0.00026
1	8	8	330	0.00028
1	8	8	331	0.00042
1	8	8	332	0.00033
1	8	8	335	0.00029
1	8	8	336	0.00029
1	8	8	337	0.00027
1	8	8	338	0.00044
1	8	8	340	0.00036
1	8	8	341	0.00029
1	8	8	342	0.00047
1	8	8	343	0.00027
1	8	9	282	0.00066
1	8	9	283	0.00082
1	8	9	311	0.00034
1	8	9	316	0.0003
1	8	9	319	0.00027
1	8	9	320	0.00028
1	8	9	326	0.00027
1	8	9	344	0.00179
1	8	9	345	0.00057
1	8	9	346	0.00044
1	8	10	277	0.00036
1	8	10	278	0.00042
1	8	10	281	0.00065
1	8	10	282	0.00049
1	8	10	311	0.00029
1	8	10	315	0.00034
1	8	10	320	0.00027
1	8	10	327	0.00058
1	8	10	344	0.00057
1	8	11	277	0.00026
1	8	11	278	0.0003
1	8	11	279	0.00031
1	8	11	281	0.00062
1	8	11	282	0.00041
1	8	11	283	0.00033
1	8	11	308	0.00042
1	8	11	312	0.0004
1	8	11	314	0.00034
1	8	11	331	0.00026
1	8	12	282	0.00061
1	8	12	300	0.00027
1	8	12	301	0.00029
1	8	12	308	0.00032
1	8	12	316	0.00041
1	8	12	324	0.00037
1	8	13	290	0.00027
1	8	13	299	0.00027
1	8	13	300	0.00028
1	8	13	301	0.00102
1	8	13	303	0.00046
1	8	13	307	0.00028
1	8	13	308	0.00032
1	8	13	309	0.00035
1	8	13	311	0.00027
1	8	14	283	0.00029
1	8	14	284	0.00086
1	8	14	286	0.00041
1	8	14	288	0.00028
1	8	14	294	0.00029
1	8	14	295	0.00043
1	8	14	296	0.00037
1	8	14	297	0.00032
1	8	14	298	0.00027
1	8	14	299	0.00042
1	8	14	300	0.00046
1	8	14	301	0.00029
1	8	14	303	0.00027
1	8	14	304	0.00068
1	8	14	305	0.00101
1	8	14	306	0.00041
1	8	14	307	0.00045
1	8	14	317	0.00034
1	8	15	278	0.00062
1	8	15	280	0.00034
1	8	15	281	0.00052
1	8	15	282	0.0005
1	8	15	284	0.00033
1	8	15	285	0.00031
1	8	15	286	0.0003
1	8	15	287	0.0003
1	8	15	288	0.0004
1	8	15	289	0.0003
1	8	15	290	0.00035
1	8	15	294	0.00026
1	8	15	297	0.0003
1	8	15	298	0.00121
1	8	15	299	0.00053
1	8	15	300	0.00053
1	8	15	301	0.00054
1	8	15	302	0.00032
1	8	15	304	0.00031
1	8	15	305	0.00069
1	8	15	306	0.0004
1	8	15	308	0.00041
1	8	15	309	0.00033
1	8	16	271	0.00106
1	8	16	272	0.00094
1	8	16	277	0.0003
1	8	16	278	0.00051
1	8	16	279	0.00026
1	8	16	280	0.0003
1	8	16	282	0.00026
1	8	16	283	0.00051
1	8	16	284	0.00043
1	8	16	285	0.00079
1	8	16	286	0.00054
1	8	16	287	0.00057
1	8	16	288	0.00029
1	8	16	289	0.00059
1	8	16	290	0.00065
1	8	16	291	0.00079
1	8	16	292	0.00043
1	8	16	297	0.0003
1	8	16	299	0.00037
1	8	16	300	0.00079
1	8	16	301	0.00079
1	8	16	302	0.00026
1	8	16	303	0.00067
1	8	16	304	0.00031
1	8	16	305	0.00044
1	8	16	306	0.00075
1	8	16	309	0.00031
1	8	17	272	0.00107
1	8	17	273	0.00075
1	8	17	274	0.00028
1	8	17	276	0.0005
1	8	17	277	0.00026
1	8	17	278	0.0003
1	8	17	279	0.00051
1	8	17	280	0.00041
1	8	17	281	0.00025
1	8	17	283	0.00064
1	8	17	284	0.00072
1	8	17	285	0.00053
1	8	17	286	0.00068
1	8	17	287	0.00039
1	8	17	288	0.00113
1	8	17	289	0.00066
1	8	17	290	0.00028
1	8	17	291	0.00115
1	8	17	292	0.00032
1	8	17	293	0.00046
1	8	17	294	0.00035
1	8	17	296	0.00031
1	8	17	299	0.00053
1	8	17	300	0.00096
1	8	17	301	0.001
1	8	17	302	0.00135
1	8	17	303	0.00094
1	8	17	305	0.00032
1	8	17	306	0.00028
1	8	17	307	0.00045
1	8	17	310	0.00026
1	8	18	265	0.00034
1	8	18	272	0.00041
1	8	18	273	0.001
1	8	18	274	0.00113
1	8	18	275	0.00134
1	8	18	276	0.00048
1	8	18	278	0.00129
1	8	18	280	0.00035
1	8	18	282	0.0004
1	8	18	283	0.00046
1	8	18	284	0.00032
1	8	18	288	0.00044
1	8	18	289	0.00198
1	8	18	290	0.00048
1	8	18	292	0.00122
1	8	18	298	0.00054
1	8	18	299	0.0005
1	8	18	300	0.00143
1	8	18	301	0.00087
1	8	18	302	0.00036
1	8	18	303	0.00061
1	8	18	304	0.00028
1	8	18	305	0.00031
1	8	18	306	0.00039
1	8	18	307	0.00054
1	8	18	308	0.00044
1	8	18	309	0.00039
1	8	18	311	0.00026
1	8	19	265	0.0006
1	8	19	272	0.0006
1	8	19	273	0.00109
1	8	19	274	0.00105
1	8	19	275	0.00124
1	8	19	276	0.00127
1	8	19	277	0.00168
1	8	19	278	0.0016
1	8	19	279	0.00227
1	8	19	280	0.00193
1	8	19	281	0.00051
1	8	19	282	0.00069
1	8	19	283	0.00138
1	8	19	284	0.0005
1	8	19	285	0.00037
1	8	19	286	0.00035
1	8	19	291	0.00085
1	8	19	292	0.00134
1	8	19	293	0.0005
1	8	19	294	0.00087
1	8	19	295	0.00078
1	8	19	296	0.00109
1	8	19	297	0.00106
1	8	19	298	0.00054
1	8	19	299	0.00069
1	8	19	300	0.00159
1	8	19	301	0.00118
1	8	19	302	0.00148
1	8	19	303	0.00047
1	8	19	304	0.00144
1	8	19	305	0.00111
1	8	19	306	0.00065
1	8	19	307	0.0004
1	8	19	308	0.00027
1	8	19	309	0.00042
1	8	19	310	0.00053
1	8	19	311	0.00047
1	8	20	265	0.00025
1	8	20	273	0.00069
1	8	20	274	0.0017
1	8	20	275	0.00299
1	8	20	276	0.00379
1	8	20	277	0.00462
1	8	20	278	0.00358
1	8	20	279	0.00279
1	8	20	280	0.00229
1	8	20	281	0.00027
1	8	20	282	0.00067
1	8	20	286	0.00055
1	8	20	287	0.00038
1	8	20	289	0.00049
1	8	20	290	0.00084
1	8	20	291	0.00176
1	8	20	292	0.00082
1	8	20	293	0.00049
1	8	20	294	0.00068
1	8	20	295	0.00121
1	8	20	296	0.00092
1	8	20	297	0.00035
1	8	20	298	0.00045
1	8	20	299	0.00113
1	8	20	300	0.00153
1	8	20	301	0.00221
1	8	20	302	0.0013
1	8	20	303	0.00076
1	8	20	304	0.00104
1	8	20	305	0.00047
1	8	20	306	0.00025
1	8	20	308	0.00027
1	8	20	309	0.00033
1	8	20	311	0.00037
1	8	21	263	0.00026
1	8	21	273	0.00057
1	8	21	274	0.0012
1	8	21	275	0.00389
1	8	21	276	0.00649
1	8	21	277	0.00712
1	8	21	278	0.00305
1	8	21	279	0.00224
1	8	21	280	0.00108
1	8	21	285	0.0004
1	8	21	286	0.0009
1	8	21	287	0.00026
1	8	21	289	0.00127
1	8	21	290	0.00137
1	8	21	291	0.00104
1	8	21	292	0.00057
1	8	21	293	0.00034
1	8	21	294	0.0009
1	8	21	295	0.00047
1	8	21	296	0.00112
1	8	21	297	0.00071
1	8	21	298	0.00242
1	8	21	299	0.00124
1	8	21	300	0.00121
1	8	21	301	0.00134
1	8	21	302	0.00076
1	8	21	303	0.00048
1	8	21	304	0.00034
1	8	21	305	0.00042
1	8	21	306	0.00029
1	8	21	307	0.00034
1	8	21	308	0.00036
1	8	21	309	0.00035
1	8	22	264	0.0003
1	8	22	269	0.00047
1	8	22	270	0.00069
1	8	22	272	0.00106
1	8	22	273	0.00062
1	8	22	274	0.0016
1	8	22	277	0.00083
1	8	22	278	0.00025
1	8	22	286	0.00032
1	8	22	287	0.00121
1	8	22	288	0.00126
1	8	22	289	0.00145
1	8	22	290	0.00096
1	8	22	291	0.00168
1	8	22	292	0.00143
1	8	22	293	0.00097
1	8	22	294	0.00096
1	8	22	295	0.00086
1	8	22	296	0.00074
1	8	22	297	0.00128
1	8	22	298	0.00075
1	8	22	299	0.0012
1	8	22	300	0.00069
1	8	22	301	0.00062
1	8	22	302	0.00053
1	8	22	303	0.00032
1	8	22	304	0.00051
1	8	22	307	0.00028
1	8	22	308	0.0005
1	8	22	309	0.00034
1	8	23	263	0.00031
1	8	23	264	0.00084
1	8	23	265	0.00082
1	8	23	266	0.00155
1	8	23	267	0.00161
1	8	23	268	0.00038
1	8	23	269	0.00133
1	8	23	270	0.00223
1	8	23	271	0.00217
1	8	23	272	0.00105
1	8	23	273	0.001
1	8	23	274	0.00262
1	8	23	275	0.00206
1	8	23	276	0.00072
1	8	23	277	0.00112
1	8	23	278	0.00072
1	8	23	279	0.00107
1	8	23	280	0.00057
1	8	23	281	0.00031
1	8	23	284	0.00038
1	8	23	285	0.00038
1	8	23	286	0.00045
1	8	23	287	0.00096
1	8	23	288	0.00154
1	8	23	289	0.00094
1	8	23	290	0.00103
1	8	23	291	0.00153
1	8	23	292	0.00082
1	8	23	293	0.00134
1	8	23	294	0.00119
1	8	23	295	0.00075
1	8	23	296	0.00122
1	8	23	297	0.00153
1	8	23	298	0.00136
1	8	23	299	0.00083
1	8	23	300	0.0004
1	8	23	301	0.0004
1	8	23	302	0.00039
1	8	23	303	0.00042
1	8	23	304	0.0003
1	8	24	264	0.00055
1	8	24	265	0.00116
1	8	24	266	0.00078
1	8	24	268	0.00133
1	8	24	269	0.00217
1	8	24	270	0.00247
1	8	24	271	0.0005
1	8	24	272	0.00096
1	8	24	273	0.00094
1	8	24	274	0.00122
1	8	24	275	0.00142
1	8	24	276	0.00153
1	8	24	277	0.0007
1	8	24	278	0.00101
1	8	24	279	0.00078
1	8	24	280	0.00029
1	8	24	282	0.00036
1	8	24	283	0.00231
1	8	24	284	0.00087
1	8	24	285	0.00126
1	8	24	286	0.00133
1	8	24	287	0.00249
1	8	24	288	0.00088
1	8	24	289	0.00125
1	8	24	290	0.00202
1	8	24	291	0.00091
1	8	24	292	0.00137
1	8	24	293	0.00111
1	8	24	294	0.00121
1	8	24	295	0.0015
1	8	24	296	0.00074
1	8	24	297	0.00077
1	8	24	298	0.00135
1	8	24	299	0.00063
1	8	24	300	0.00045
1	8	24	301	0.00078
1	8	24	302	0.00066
1	8	24	303	0.00046
1	8	24	305	0.00039
1	8	24	308	0.00042
1	8	25	264	0.00038
1	8	25	265	0.00141
1	8	25	266	0.00062
1	8	25	267	0.00041
1	8	25	268	0.00049
1	8	25	269	0.00123
1	8	25	270	0.00115
1	8	25	271	0.00112
1	8	25	272	0.00119
1	8	25	273	0.00072
1	8	25	274	0.00117
1	8	25	275	0.00088
1	8	25	276	0.001
1	8	25	277	0.00096
1	8	25	279	0.00026
1	8	25	280	0.00042
1	8	25	282	0.00112
1	8	25	283	0.00071
1	8	25	284	0.00126
1	8	25	285	0.00165
1	8	25	286	0.0012
1	8	25	287	0.00147
1	8	25	288	0.00091
1	8	25	289	0.00148
1	8	25	290	0.00132
1	8	25	291	0.00118
1	8	25	292	0.0016
1	8	25	293	0.00162
1	8	25	294	0.00087
1	8	25	295	0.00052
1	8	25	296	0.00065
1	8	25	297	0.00046
1	8	25	298	0.00036
1	8	25	299	0.00041
1	8	25	300	0.00078
1	8	25	301	0.00037
1	8	25	302	0.00047
1	8	26	265	0.0005
1	8	26	266	0.00035
1	8	26	267	0.00031
1	8	26	268	0.00148
1	8	26	269	0.0015
1	8	26	270	0.00268
1	8	26	271	0.00145
1	8	26	272	0.00169
1	8	26	273	0.00212
1	8	26	274	0.00102
1	8	26	275	0.0009
1	8	26	276	0.00072
1	8	26	277	0.00148
1	8	26	280	0.00062
1	8	26	281	0.00065
1	8	26	282	0.00082
1	8	26	283	0.00167
1	8	26	284	0.00185
1	8	26	285	0.00104
1	8	26	286	0.00108
1	8	26	287	0.00095
1	8	26	288	0.00088
1	8	26	289	0.0011
1	8	26	290	0.0014
1	8	26	291	0.00154
1	8	26	292	0.00113
1	8	26	293	0.00114
1	8	26	294	0.00116
1	8	26	295	0.00095
1	8	26	296	0.00074
1	8	26	297	0.00061
1	8	26	298	0.00039
1	8	26	299	0.00056
1	8	26	300	0.00064
1	8	26	301	0.00031
1	8	26	302	0.0003
1	8	26	304	0.0003
1	8	26	305	0.0003
1	8	27	267	0.00039
1	8	27	268	0.00047
1	8	27	269	0.00046
1	8	27	270	0.00239
1	8	27	271	0.00189
1	8	27	272	0.00127
1	8	27	273	0.0012
1	8	27	274	0.00183
1	8	27	275	0.00047
1	8	27	276	0.00188
1	8	27	277	0.00069
1	8	27	279	0.00027
1	8	27	280	0.00058
1	8	27	281	0.00044
1	8	27	282	0.0011
1	8	27	283	0.00126
1	8	27	284	0.00229
1	8	27	285	0.00112
1	8	27	286	0.00102
1	8	27	287	0.00053
1	8	27	288	0.00097
1	8	27	289	0.00068
1	8	27	290	0.00071
1	8	27	291	0.00115
1	8	27	292	0.00093
1	8	27	293	0.00057
1	8	27	294	0.00081
1	8	27	295	0.00083
1	8	27	296	0.00058
1	8	27	297	0.00028
1	8	27	299	0.00037
1	8	27	300	0.00038
1	8	28	269	0.00058
1	8	28	270	0.00026
1	8	28	271	0.0007
1	8	28	272	0.00098
1	8	28	273	0.00148
1	8	28	274	0.00229
1	8	28	275	0.00103
1	8	28	276	0.00027
1	8	28	279	0.00111
1	8	28	280	0.00041
1	8	28	281	0.0008
1	8	28	282	0.00056
1	8	28	283	0.00094
1	8	28	284	0.00152
1	8	28	285	0.00101
1	8	28	286	0.00065
1	8	28	287	0.00106
1	8	28	288	0.00079
1	8	28	289	0.00117
1	8	28	290	0.00145
1	8	28	291	0.00082
1	8	28	292	0.00059
1	8	28	293	0.00037
1	8	28	294	0.00077
1	8	28	295	0.00034
1	8	28	297	0.00036
1	8	28	298	0.00039
1	8	28	300	0.00026
1	8	29	271	0.00026
1	8	29	272	0.00056
1	8	29	273	0.00051
1	8	29	274	0.00121
1	8	29	279	0.00145
1	8	29	280	0.00049
1	8	29	281	0.00084
1	8	29	282	0.00098
1	8	29	283	0.00081
1	8	29	284	0.00093
1	8	29	285	0.00037
1	8	29	286	0.00071
1	8	29	287	0.00061
1	8	29	288	0.00093
1	8	29	289	0.00093
1	8	29	290	0.00081
1	8	29	291	0.00071
1	8	29	292	0.00055
1	8	29	293	0.00046
1	8	29	294	0.00063
1	8	29	295	0.00071
1	8	29	296	0.00034
1	8	29	297	0.00031
1	8	29	301	0.00028
1	8	29	302	0.00027
1	8	29	303	0.00033
1	8	30	279	0.00173
1	8	30	280	0.00067
1	8	30	281	0.00064
1	8	30	282	0.00104
1	8	30	283	0.00063
1	8	30	284	0.00092
1	8	30	285	0.00042
1	8	30	286	0.00061
1	8	30	287	0.00036
1	8	30	288	0.00042
1	8	30	289	0.0005
1	8	30	290	0.00061
1	8	30	291	0.00049
1	8	30	292	0.00067
1	8	30	293	0.00061
1	8	30	294	0.0003
1	8	30	295	0.00039
1	8	30	297	0.0003
1	8	30	298	0.00029
1	8	30	302	0.00025
1	8	31	280	0.002
1	8	31	281	0.00092
1	8	31	282	0.00063
1	8	31	283	0.00064
1	8	31	284	0.00044
1	8	31	285	0.00039
1	8	31	286	0.00043
1	8	31	287	0.00074
1	8	31	288	0.0011
1	8	31	289	0.00112
1	8	31	290	0.00053
1	8	31	291	0.00066
1	8	31	292	0.00048
1	8	31	293	0.00025
1	8	31	294	0.00034
1	8	31	295	0.00053
1	8	31	296	0.00065
1	8	31	297	0.00035
1	8	31	298	0.00037
1	8	31	299	0.00041
1	8	31	300	0.00044
1	8	31	301	0.00048
1	8	31	302	0.00046
1	8	31	303	0.00053
1	8	32	280	0.00047
1	8	32	281	0.00187
1	8	32	282	0.0014
1	8	32	283	0.00044
1	8	32	284	0.00027
1	8	32	285	0.00041
1	8	32	286	0.00058
1	8	32	287	0.00052
1	8	32	288	0.00088
1	8	32	289	0.0008
1	8	32	290	0.00131
1	8	32	291	0.00063
1	8	32	292	0.00039
1	8	32	293	0.00061
1	8	32	294	0.00086
1	8	32	295	0.00078
1	8	32	296	0.00026
1	8	32	297	0.00047
1	8	32	298	0.00053
1	8	32	299	0.00044
1	8	32	300	0.00036
1	8	32	301	0.00025
1	8	32	302	0.00028
1	8	32	303	0.00037
1	8	32	314	0.00028
1	8	33	281	0.00063
1	8	33	282	0.00167
1	8	33	283	0.00075
1	8	33	284	0.00036
1	8	33	285	0.00063
1	8	33	286	0.00089
1	8	33	287	0.00062
1	8	33	288	0.00081
1	8	33	289	0.00068
1	8	33	290	0.00081
1	8	33	291	0.00065
1	8	33	292	0.00044
1	8	33	293	0.00039
1	8	33	294	0.00058
1	8	33	295	0.00046
1	8	33	296	0.00053
1	8	33	297	0.00054
1	8	33	298	0.00053
1	8	33	299	0.00051
1	8	33	300	0.00043
1	8	33	301	0.00029
1	8	33	304	0.00035
1	8	33	306	0.00036
1	8	33	307	0.00027
1	8	33	310	0.00026
1	8	33	314	0.0004
1	8	34	283	0.0004
1	8	34	284	0.00201
1	8	34	285	0.0006
1	8	34	286	0.00065
1	8	34	287	0.00046
1	8	34	288	0.00046
1	8	34	289	0.00065
1	8	34	290	0.00082
1	8	34	291	0.00088
1	8	34	292	0.00082
1	8	34	293	0.00049
1	8	34	294	0.00064
1	8	34	295	0.00053
1	8	34	296	0.00028
1	8	34	297	0.00051
1	8	34	298	0.00037
1	8	34	299	0.00036
1	8	34	300	0.00025
1	8	34	301	0.0003
1	8	34	302	0.00043
1	8	34	303	0.00038
1	8	34	304	0.00026
1	8	34	308	0.00028
1	8	34	310	0.00026
1	8	34	311	0.00028
1	8	34	314	0.00026
1	8	34	317	0.00027
1	8	34	321	0.00032
1	8	35	284	0.00067
1	8	35	285	0.00058
1	8	35	286	0.00043
1	8	35	287	0.00093
1	8	35	288	0.0009
1	8	35	289	0.00066
1	8	35	290	0.00122
1	8	35	291	0.00092
1	8	35	292	0.0007
1	8	35	293	0.00148
1	8	35	294	0.00095
